mean,std,skewness,kurtosis,rms,mad,dominant_freq,total_power,mean_ibi,ibi_std,mean_peak_amp,HR,sdnn,rmssd,nn50,pnn50,lf_power,hf_power,lf_hf_ratio,HR
-29085867.546258,19842695.814509567,1.3484228801034028,3.406990503078081,35209661.57329007,14850288.037703482,0.2,2350193568511399.0,0.7512820512820512,0.1786058950489026,-14958632.956821429,70,163865.9432173333,122742.57656720073,298,99.66555183946488,341690547.22927755,851821435.1966016,0.401129313152838,70
-15165773.262536,132486511.38947834,0.2799877230399156,-0.8221251030157881,133351701.82193038,112262479.99103396,0.4,1.6073294285669744e+17,0.8866666666666667,0.1739731780093318,104802937.3014818,70,957398.2006337086,776552.3008704507,298,99.66555183946488,17932707104.52416,212115683207.93893,0.0845421085009756,70
13549832.978636667,17627551.87805239,-0.5573370068055639,2.035283821443272,22233500.82560949,12685767.228024555,0.1,3108049475988184.0,0.7888888888888889,0.2671292284482513,21110049.47080769,71,73183.49113731462,57903.537159988766,298,99.66555183946488,246490268.4123962,2851504171.1297607,0.0864421910751535,71
-11737048.412759995,36534027.25882328,0.6664491727643926,-1.2572780104637236,38373082.40410085,32715164.1827076,0.1,1.121216896727063e+16,0.9133333333333334,0.3048496897379647,-2499522.202799998,76,135056.1983651965,111857.65536551166,298,99.66555183946488,2591162222.727858,3583603332.877896,0.7230605572204792,76
40558219.80100001,136647816.83586898,-0.0845114805784502,-0.4548625343532348,142539801.59743252,111559004.99739334,0.2,1.2489635079281475e+17,0.9703703703703704,0.1908036573687593,159833388.14749998,72,653568.2360300029,445404.5699039597,297,99.33110367892976,69436549375.92157,92698079778.07874,0.7490613564181072,72
-72392484.97391266,191149108.45719695,0.762198664524704,-0.098295879306248,204398271.87302592,148557463.7115105,0.1,1.3081662404993091e+17,0.8212121212121212,0.1401822243178228,53251451.06868333,71,1014259.847799849,741329.0914683838,298,99.66555183946488,8741034314.237644,76218739605.86339,0.114683532677641,71
35779656.632406995,136744410.76089266,-0.6856747893974111,-0.8726285548957176,141347860.6243359,113679458.11533104,0.1,3.263984894355906e+17,0.7,0.2884000748519375,85273029.11741999,117,416299.1575311612,352048.8246186509,298,99.66555183946488,99421142630.69542,238378987926.40012,0.4170717540817475,117
145463446.73475835,180787013.77070627,-1.6576802607571606,1.813927150139972,232042148.50773427,122879256.03236257,0.1,1.0640426518300344e+17,0.6266666666666665,0.0573488351136175,166166614.53843752,98,417567.0296775442,339013.82937283505,298,99.66555183946488,76181248347.95668,33122114702.761906,2.300011609512489,98
-78641521.88561465,439499476.7454965,0.1635700111640122,-0.7842318606696308,446479875.273288,364689057.3134008,0.1,2.261864178047043e+18,0.6897435897435896,0.0696568087549032,225439071.43434283,92,2247989.662109797,1481896.3269432895,298,99.66555183946488,815544565446.2592,1138527353851.8433,0.7163153021199928,92
-18902440.12281901,385860497.9127941,0.0881415380680656,-0.6320921617338575,386323214.5394658,315573677.5109255,0.1,1.294504342133127e+18,0.6976190476190476,0.1312118641281414,201113931.92586,81,1792387.8965170477,1137037.5508895568,298,99.66555183946488,665069134662.0492,337323764533.26227,1.97160474472432,81
-75370606.86152801,371997788.20213246,0.2561643269421953,-1.5687015026708475,379556429.0141239,350381819.3647036,0.1,1.5984804630282125e+18,0.7025641025641025,0.107386623545497,68556564.34440002,81,993913.0538859832,637456.7684013132,298,99.66555183946488,424399614778.7193,800016195385.6456,0.5304887791354507,81
38173518.66154602,336800478.9216823,-0.1447281066352445,-1.172602636495255,338956900.1051284,288955973.18552184,0.1,1.1346559078779404e+18,0.6794871794871794,0.0842650088469486,154380484.02848572,87,927159.0388963342,588537.8311647117,298,99.66555183946488,514259739123.536,156017087650.40894,3.296175738620692,87
-49913425.769247,18097603.937608782,3.2571305579746075,26.601566459339598,53093063.014905095,8951179.23470364,0.1,277408642850616.0,0.6309523809523808,0.0426582687313545,-46244627.43282,91,137045.44182006427,77164.67813768708,298,99.66555183946488,740162275.6439862,79968103.54329598,9.25571875345588,91
159433959.522975,168193511.29781982,-0.8637588296174673,2.909245613560932,231750393.07812077,116855829.64313616,0.2,8.78777545414675e+16,0.8121212121212121,0.1724878723728207,308390865.225625,77,1401788.9271351795,1071478.1936765746,297,99.33110367892976,3337401693.293215,121431503605.83109,0.027483820871777,77
-57255408.52218999,204913657.1344321,0.3780101101003951,-0.6163721686980752,212762282.1019987,170869563.42319226,0.2,3.639398664534864e+17,0.8633333333333333,0.2311565126344774,58983346.36772728,70,866199.3407935533,491582.44798417465,298,99.66555183946488,100546221265.42926,551933565359.9832,0.1821708763080042,70
-72962168.28006066,238638797.8502465,0.448896542955351,-0.7872612636900977,249543490.8779203,203032933.55748188,0.2,6.348972621144852e+17,0.7153846153846154,0.0687064667024321,35828467.822150014,82,1124872.9815767787,990792.4358224144,298,99.66555183946488,121338595588.7336,540102008724.4647,0.2246586637870384,82
-40708609.11922132,120754714.10239752,0.4395506772584676,-0.3337941868576508,127431910.58119357,98948646.48657444,0.1,5.4703412067922616e+16,0.7694444444444444,0.1228205053857452,-21480039.947076924,80,282844.8917553314,185279.33708383824,298,99.66555183946488,3901781183.210153,10660843599.287376,0.3659917854409727,80
-47720263.6176,643029329.0833856,0.1472790048297993,-1.214417529888989,644797597.4064747,564802758.972194,0.1,5.009280103590743e+18,0.7102564102564103,0.086117208326906,278663000.88839287,90,2144793.346575158,1732591.4704781312,298,99.66555183946488,2654468537637.741,3341202548366.9463,0.7944650164759228,90
273210123.78824204,609507926.5431734,-0.3634374338986458,-0.1647224838951162,667939880.7223185,483115624.94472,0.3,4.1564961182e+18,0.7461538461538463,0.1008836696046461,833120761.5268285,73,4840220.15594785,4088738.913173907,298,99.66555183946488,4371048825.698697,4279063879969.4927,0.0010214965114589,73
66950758.32301699,312040323.8750525,-0.0957007049608386,-0.7028124750402602,319141924.17179334,263793798.68443745,0.2,9.298950618072416e+17,0.763888888888889,0.1702168188872614,169237243.73951536,73,1009094.68682732,790068.4567741988,298,99.66555183946488,530694590982.1668,557071521385.2068,0.9526507290527948,73
69791406.48115535,44175243.23631981,-2.243651083983374,4.758770300566081,82597170.25180627,32235417.14689262,0.1,4709645738546932.0,0.7090909090909091,0.0899954085146515,85832765.81366666,83,122979.3236632038,108000.73871108708,296,98.99665551839465,841684217.893695,345387906.29811627,2.436924404548225,83
79587724.74733001,164830296.54391515,-0.4561740511398457,-0.1749628574465718,183038882.72498763,133924844.44049042,0.2,8.627383873863982e+16,0.7461538461538463,0.1727299465958901,105289341.94371428,88,377835.5507378682,466736.5872326694,298,99.66555183946488,134987606147.27872,80598685923.15181,1.6748115009714295,88
-252374609.3713393,648681487.5223311,0.7367254953072514,-1.0043820424835648,696046417.7836996,564605411.1633476,0.1,2.475666043932589e+18,0.6952380952380952,0.1125865754051132,-103496414.90454005,80,1512165.471828286,1499308.7313273752,298,99.66555183946488,681545870690.9266,1547943937995.8113,0.440291055742854,80
-54213698.30578065,139516724.3346836,0.699337474711262,1.220828760282001,149679796.40910226,103140085.80007236,0.1,9.728596159556446e+16,0.7025641025641025,0.2056723551810818,-18504903.39389286,90,651480.5535869193,410184.63445188827,298,99.66555183946488,653219092.1866088,119229726545.6302,0.0054786596523528,90
-211541321.02787468,191061164.2300639,0.3005752690074064,2.1423900040434214,285051046.2692003,149799699.70401594,0.2,3.611173882936129e+17,0.7256410256410255,0.1633798186879383,-99112063.66388571,90,1130167.4253929595,827060.807805512,298,99.66555183946488,88130395522.99808,452728261962.3883,0.1946651069252658,90
17379655.643546,25164852.122338258,-0.977381315207958,0.4751204991420636,30583037.988849185,20510758.5591868,0.1,5451054356254142.0,0.8636363636363636,0.2430673288503693,21355408.998775,76,94356.00996742865,92947.92135056402,298,99.66555183946488,1708916864.4827137,2554283021.676574,0.669039746175433,76
-5097252.949544004,87363378.27799433,-0.1298179596341473,-0.7542455831031512,87511952.62234506,73182890.91475655,0.1,5.362461578760486e+16,0.7051282051282052,0.1351454764420968,38797651.445,85,407835.1361518613,256364.4845182956,298,99.66555183946488,8276424640.391647,5656456938.71562,1.4631817637899192,85
-28046108.037262,210536890.92345455,0.0670912993863972,-1.1390196293925794,212396719.8799275,180078169.6471411,0.1,4.614249199537037e+17,0.7179487179487178,0.1067110361368452,51345321.037800014,87,865219.0459719624,682128.928138165,298,99.66555183946488,96927508134.81146,198110233138.43976,0.4892604819008938,87
87530228.87568,95059630.06077738,-1.5526865675352568,2.172975713029925,129220254.7370991,64826831.1683808,0.1,9284881984350582.0,0.741025641025641,0.0838739858143391,107657235.68708572,75,276388.0691535186,281096.87780631165,298,99.66555183946488,5856766346.77545,4399494515.276421,1.3312361968946491,75
46993519.796472006,187841254.847826,-0.743493807743484,-1.2588686139592882,193630389.9848041,170868170.14951056,0.1,2.5591416238971133e+17,0.7205128205128204,0.1856098571369626,87394314.771,88,402081.1000726469,387759.9393859003,297,99.33110367892976,64245397804.3348,80970675351.62024,0.793440310647591,88
69811872.762346,122580705.6401061,-0.7903454518089476,0.7496721882957424,141066392.077675,92951571.53115322,0.2,3.598682931671532e+16,0.6619047619047619,0.1060526545300956,114134979.38986,96,466687.3332529628,417217.0051866245,298,99.66555183946488,29888309003.930824,38355626555.41484,0.7792418398054132,96
44953136.13717865,542980924.3237762,-0.2380435081167178,-1.0184915715145182,544838571.1640377,465549932.633122,0.1,1.789469123920885e+18,0.6380952380952382,0.0547101204432193,316855803.3824,94,2459270.277758146,1941365.1739681652,298,99.66555183946488,157715433509.6575,519236201676.1994,0.303745064385958,94
-25166123.51355269,693488060.5501554,0.1001449948596388,-0.6542271132122339,693944539.497441,563988747.017902,1.4,4.145222807890268e+18,0.6976190476190477,0.0511212156037711,636463770.5941666,86,5196878.831657709,3459819.8805597667,298,99.66555183946488,838988278048.5245,4318409118388.5137,0.194281795690911,86
33960697.09231033,577503200.6638023,-0.0831866819020347,-1.2123021026653158,578500886.5368587,510004620.6095488,0.1,2.1812100375963136e+18,0.7051282051282051,0.017764623667373,416489729.6764144,85,2608800.3468971774,1658330.8492701328,298,99.66555183946488,297320206823.24115,391013589695.34406,0.7603833080453711,85
227898787.743706,611008391.297823,-0.0963531546424501,-0.3148719408221616,652126607.1027958,504101704.91690654,1.4,4.019816484136178e+18,0.723076923076923,0.0400525624405469,976795823.9853858,83,5582035.670468726,3417700.213377176,298,99.66555183946488,428776491586.4493,2125095886340.1177,0.2017680681340439,83
68683067.49699493,483281897.6923886,-0.3905835764287593,-1.1214584932826144,488138050.5532765,420881223.329236,0.1,1.2668340324528187e+18,0.7333333333333333,0.0272165526975908,338969026.2597692,82,1735341.40549747,1047412.7773376788,298,99.66555183946488,97040190317.82176,250459142333.41125,0.3874491839816406,82
-191155470.52311337,670376581.8722897,0.2323913817558828,-0.6272970771126105,697097679.9801356,559495106.578943,1.4,3.0930471417393777e+18,0.7333333333333333,0.0184900065408409,571664993.5996429,81,5041084.243630299,2993703.2380775223,298,99.66555183946488,73021209606.08383,387852652773.9976,0.1882704915998948,81
-386954297.9019834,343437931.8461105,1.0772246240864716,2.7790796827124677,517381137.7461982,254378855.28131205,0.1,1.311082050880594e+18,0.7230769230769231,0.0303388706825621,-81378191.64803569,83,2298647.8202402843,1349326.810369175,298,99.66555183946488,207580492592.78937,211547765926.08923,0.981246441833444,83
24733107.663305003,673702014.0741416,-0.0206556816185527,-0.7360928625221668,674155865.0506866,555753107.9070538,0.1,3.1201051101185674e+18,0.7128205128205127,0.0208308677041947,635050594.5790142,83,4192897.54833193,2685766.161308668,298,99.66555183946488,371411953784.71655,63299377626.701546,5.867545111976646,83
-272057658.6944249,852843714.7984947,0.1717478026252084,-0.7316499972215711,895185886.5764073,702191553.1041331,1.4,7.049432975643359e+18,0.6974358974358974,0.0243252127705259,732263256.9061072,85,6746924.427250787,4432036.925625894,298,99.66555183946488,501653954602.3072,4088647344357.537,0.1226943564341897,85
300392949.01283234,544341257.0750735,-0.3699997703727113,-0.1914776565233591,621726087.5745021,438793496.1622111,0.1,2.1438843924027832e+18,0.723076923076923,0.0273771237231572,883211362.3763999,82,3934217.6113536335,2455943.654175082,298,99.66555183946488,842044988303.387,36265164859.17681,23.21911375760117,82
157483726.8292093,567438325.6109879,-0.1463339906197774,-0.71736339212885,588886557.4864302,469183452.0529659,0.1,2.6848945151012603e+18,0.7128205128205127,0.02459400781186,714990879.8764858,83,3727015.1988796783,2407780.630186879,298,99.66555183946488,102882582078.03004,1079496490511.155,0.0953060829584669,83
5217942.782282702,320085313.8454322,-0.679351496791834,-0.5145501358507785,320127841.7545216,266335872.7342313,0.1,3.2711106829093146e+17,0.6666666666666664,0.0454256762579497,173978117.21481335,90,1058327.7621747686,672821.2255392986,298,99.66555183946488,84601942645.63747,72745910314.88583,1.1629786785185856,90
-29733489.03704901,196950892.19377297,0.3460943827714853,-1.0361225940107317,199182665.6771103,167033354.22077802,0.1,1.0880347103458723e+17,0.7205128205128204,0.1216260638526299,33090106.71420001,84,806227.9061233039,612899.17190547,298,99.66555183946488,7480467550.27726,38369654489.71371,0.1949579074860487,84
48395207.70986667,28724127.426113337,-2.9236248108155767,8.539956095054029,56277629.88677415,16112599.388727108,0.3,1.9603632401157564e+16,0.8363636363636363,0.2705977466570403,59937946.34166667,85,106999.47817489818,101089.01670899367,296,98.99665551839465,1839921248.230781,25178806233.341183,0.0730742049952471,85
1164145.7280693336,11731943.183702286,-1.4074723357459649,6.935453813878917,11789560.048695652,5980910.640688106,0.3,3446794123330920.0,0.7230769230769228,0.2619403649050694,6743194.1158,86,61121.24305940951,52603.31775227135,298,99.66555183946488,177014042.86898285,3051105293.9397435,0.058016366469088,86
-61397162.631759,271734183.96299285,0.5130884123638126,-0.8925342263883147,278584059.6898256,228596521.69727123,0.1,6.029075823859729e+17,0.6761904761904761,0.0406857321205596,93289988.00928,89,1045488.9351680692,691829.6044401363,298,99.66555183946488,123098292570.96771,59257178628.70729,2.0773566244568458,89
-145004699.30162665,171502167.25028116,0.8825416925445696,1.0487913871435044,224587079.30577523,129884478.819093,0.1,2.330979366455901e+17,0.7051282051282051,0.0536626911191188,-31232090.819800008,88,829458.5583900454,535874.0711820744,298,99.66555183946488,37938552463.18597,147275633275.57245,0.2576023719565194,88
-183733743.32166368,117534197.62410454,1.913928014602603,3.616531701686068,218110926.0127357,84405615.78086281,0.1,5.432399509894854e+16,0.6923076923076923,0.072975638311578,-123433656.51467144,85,515665.7263200442,411692.5839020537,298,99.66555183946488,7085688090.715533,20625287242.335155,0.3435437289897013,85
-76678658.18787,403341718.72066605,0.1603997293429998,-0.7049052608319366,410565656.9685695,336579353.2260761,1.5,1.612058947241069e+18,0.669047619047619,0.0234496614328478,378902381.2588733,89,3396830.225727727,1892103.481465379,298,99.66555183946488,271682620804.2848,665790041502.2095,0.4080605053678671,89
108565675.60810798,175799197.97624415,-0.8274047097245322,0.7679589881859776,206620095.65706724,134746180.43050593,0.1,2.178531051053761e+17,0.6533333333333331,0.0361068373539376,196590938.592825,90,769731.0110125784,472233.0455490274,298,99.66555183946488,84855162869.92499,21136651919.131817,4.014598111118934,90
6726106.910133337,231649335.98026085,-0.1593494559298852,-1.396320897758079,231746964.1101309,206294082.6245989,0.1,2.981739023557009e+17,0.6666666666666666,0.0356348322549899,83358123.39516665,89,554151.1478070067,337730.1949695122,298,99.66555183946488,55321106017.81086,10478903082.85901,5.279284060590561,89
-117882824.646912,275804502.3590774,0.3212795105733906,-0.1479964796529831,299940800.60617447,221435331.78312576,0.1,7.27510122300353e+17,0.7128205128205127,0.0620703509585138,145667223.35725713,89,2083713.6994239213,1396658.978754206,298,99.66555183946488,137353551320.98436,150886719480.7475,0.910309083487696,89
50012393.13319668,403240102.4144173,-0.0447359462535212,-0.6935296831036584,406329693.3059399,328879655.80145526,1.5,1.1199248371484303e+18,0.6948717948717948,0.0256410256410256,507342342.4041286,86,3254532.606179483,1958911.2027304275,297,99.33110367892976,23779389797.55888,404910468414.5288,0.0587275253481829,86
-65467770.98144999,249489187.38442457,0.1206671501446172,-0.8551415728129697,257935813.0601877,212822993.27888063,0.1,6.822865903426862e+17,0.7128205128205127,0.0334318072061674,120455515.2851,87,1284631.366077538,728917.5167459581,298,99.66555183946488,139761845358.06244,81614427985.85475,1.7124649257149198,87
26381681.25745965,231135129.4218388,-0.2430832700837918,-1.371357814780842,232635855.2734732,208919956.32257876,0.1,3.35634536372152e+17,0.6820512820512821,0.0248598967046991,132368911.41692142,87,783121.3037532689,452807.8894455613,298,99.66555183946488,59595218481.50376,19068960859.784943,3.1252473021320086,87
-208405603.099892,290947729.17204523,0.7156719253520863,-0.1937406371004453,357887519.3602027,234182324.8923391,0.1,4.252100483104896e+17,0.6714285714285715,0.011664236870396,32357654.92168,89,1772506.5379474985,1040984.907768753,298,99.66555183946488,14572476288.350092,23802550335.46312,0.6122233156939803,89
26266955.749496,28159770.26527435,-2.03320936689978,3.1648925728538195,38508773.36061239,18256084.20006187,0.2,1.6494949777488548e+16,0.6642857142857143,0.1545419682631502,33260486.9352,102,78274.13622643283,80394.46824414405,298,99.66555183946488,2878502062.5316234,20954348520.801086,0.1373701530102057,102
54637340.504028,24397523.93701366,-3.691037922057715,14.557414009652902,59837096.78460556,13970900.945105042,0.1,725972293084911.5,0.6133333333333333,0.0468251277904566,63098001.640725,97,74481.37820202456,66647.42321837816,297,99.33110367892976,739087797.1654961,119850587.23253186,6.166743227811907,97
59562594.11510135,21554171.771408133,-4.443335091341612,21.165610716115275,63342599.71355511,10170372.812381186,0.0,422374840234415.25,0.7027777777777778,0.0253067599420675,69064077.39493845,84,78153.17692379233,77322.15747037153,298,99.66555183946488,833849051.9697062,10882256.626940832,76.6246451039736,84
-52219726.34707199,418587152.622024,0.3021538780312667,-1.1730566340506574,421831843.463692,365773218.81736577,1.3,1.6912596845058028e+18,0.7487179487179488,0.0211441314134239,565343147.3101714,80,4694645.572652254,3262478.1166610224,298,99.66555183946488,44925897037.20553,54745891892.92523,0.8206259042244458,80
-23982334.34643197,280798155.3126462,-0.0173512742890393,-0.9074531771795248,281820432.8782586,229806399.0770949,1.3,6.645781535641588e+17,0.75,0.0713624032148062,287009671.67653847,80,2202962.033962573,1494267.677903835,298,99.66555183946488,26361229826.107323,266070149442.9333,0.0990762394101683,80
-46497109.18223734,409928305.3151922,0.3097818580278529,-1.2272908308153871,412556901.1189733,362749407.0490353,1.3,1.7685179146278725e+18,0.763888888888889,0.0253067599420675,610634582.0329692,78,4571343.484368837,2968263.6789052235,298,99.66555183946488,23357059973.661957,155308789418.33624,0.1503911018889465,78
-90503223.68841968,351608532.6976363,0.3511300622870495,-1.0018422355421814,363069406.2624679,305049661.94695514,1.4,1.218426242804934e+18,0.7435897435897435,0.0240534141529407,453356378.0305214,80,3762294.009383242,2480984.5513133574,298,99.66555183946488,71009599582.2261,82910857033.99306,0.8564571893535307,80
-67793988.85303332,386270335.8484128,0.268873584462678,-1.0954612598664728,392174447.5116281,334287408.37470376,1.4,1.459860547084123e+18,0.7333333333333333,0.0,545292061.3032308,82,4271555.702930941,3030237.956453953,298,99.66555183946488,42631883634.159775,197727927997.896,0.2156088118953708,82
-47873763.247678325,239600914.0574212,0.1303290908580378,-0.8203926828958119,244336847.86508664,200788920.49617717,1.4,4.498542632534022e+17,0.7071428571428571,0.0421233476498907,253644575.45483333,82,2153594.010020752,1497062.3703116076,298,99.66555183946488,28429298547.909206,13704253242.65985,2.0744872445447733,82
-96085107.544431,381298235.249854,0.2047592916336151,-1.173264456916944,393218377.109308,332091136.8509467,1.4,1.5734289627855877e+18,0.7076923076923076,0.0266469355010596,499920880.9383643,85,4516245.260307285,3064287.2851073598,298,99.66555183946488,68950429997.97429,240249717468.2411,0.2869948432180318,85
-94593838.222224,242650993.52420363,0.2653920381216825,-0.6335797940672512,260437130.39406532,201553924.8474115,1.4,6.086703125297078e+17,0.723076923076923,0.0330361505813465,226577130.6898929,83,2387390.3549961564,1642327.0084066882,298,99.66555183946488,57233374610.12102,31423169868.48389,1.8213749551576484,83
-86897849.45879334,257006511.3030117,0.4547872208211926,-0.6721478311704723,271299802.97211456,216997239.5403502,1.4,5.4387738524402566e+17,0.6974358974358974,0.0243252127705259,262900388.9752,86,2748066.3550358755,2346097.797430677,298,99.66555183946488,31103890289.41554,338344555643.3361,0.0919296314086505,86
-90484055.44261935,261394536.66106603,0.3130093324997248,-0.7033501988091624,276612487.2192078,219893140.9524856,1.4,7.78443675455114e+17,0.7277777777777777,0.0266435084628484,288084266.0903231,82,2886237.684349575,2284669.3963759253,298,99.66555183946488,39421482025.69918,110223734075.42206,0.3576496691604052,82
-43781836.076272,142237812.4647982,-0.0987948281441804,-0.5369499709456109,148823534.64751688,114610877.03925776,0.2,2.3597626984336653e+17,0.7138888888888889,0.037164133778499,79472499.8726077,84,904280.0836878964,600251.4098802345,298,99.66555183946488,46267465026.73029,235661493107.49,0.1963301870689021,84
72616732.874221,458367707.8216387,-0.5304423737723055,-0.930156747310304,464084200.8375088,386139913.28982574,0.1,8.466691626905998e+17,0.7472222222222222,0.1601263004592482,401195541.250723,87,2361835.0611005784,2674503.3522026404,298,99.66555183946488,77844970794.46602,615343295373.1227,0.1265065718271352,87
33430143.117384,32035871.66764432,-1.955002554937846,2.256580971713019,46301960.45908373,23277136.948030505,0.1,6179413847223071.0,0.7999999999999999,0.3380225721150279,42155195.6072,87,72203.36157036644,84381.81064746327,295,98.66220735785951,1977314503.425107,7187089531.266865,0.2751203383265168,87
4524091.025160001,12865319.120640345,-1.4908110044313063,3.4501214366734363,13637589.071380883,8324415.923844,0.2,3402060186175643.5,0.7888888888888888,0.2664350846284845,13644713.290153844,85,94006.45491498485,90225.13483139109,298,99.66555183946488,508645834.8569363,3582704405.166861,0.1419725931403616,85
129774177.79116268,149527337.9947731,-1.5443086611701178,1.611779190922798,197989297.76423627,106678007.23325424,0.2,3.857702022141626e+17,0.6066666666666666,0.0519258730913241,166489935.410425,100,387762.7393669769,260300.7438174543,298,99.66555183946488,123469723573.1942,437820745613.7833,0.2820097604102823,100
8582967.550165,19258545.39780062,-1.2879248761766335,0.9478644756822736,21084565.51144303,14444480.575623332,0.5,6867363898497567.0,0.9499999999999998,0.5856145869464358,19586530.47384545,88,68615.38582008665,66769.80822168423,297,99.33110367892976,807435882.2705556,3712125073.9599776,0.2175131134278319,88
9747435.134823002,25289202.19665237,-1.1441763584365494,-0.0232261164905129,27102698.01054406,20518001.640763287,0.1,9874853563838938.0,0.8733333333333333,0.6075085733277076,21949455.52004545,86,95354.0796772863,98128.1330184658,298,99.66555183946488,713459716.4359918,1453575694.4196854,0.490830796892781,86
-22264184.542815004,602722339.2297932,-0.2540553671381119,-0.6127651354591435,603133411.5434084,485576358.0686093,0.1,4.79479407240764e+18,0.7179487179487178,0.1879331507877814,257297337.42015007,88,2459758.5680847717,1503345.7140408652,298,99.66555183946488,1290285765887.3748,3489736998534.404,0.3697372513829152,88
37225337.68294871,366027211.6395842,-0.1044720136298102,-0.7882018435412506,367915269.35730535,306789178.9430175,0.1,8.042903178360774e+17,0.6761904761904762,0.0694977119967925,142363415.01501334,91,969067.028953767,642616.2335778142,298,99.66555183946488,137298063065.20242,610021035007.2252,0.2250710306466337,91
56968095.553772025,342461748.0909561,-0.1816329204651582,-0.372314928933279,347167701.2864779,277632538.4877987,0.1,3.4019200045311725e+17,0.7025641025641025,0.0243252127705259,247922195.15115,85,1339703.8259283197,718505.035879998,298,99.66555183946488,34282855346.65394,100624593747.37892,0.3407005590772578,85
130357615.76531464,572980954.8709549,-0.3194762515599983,-0.9526783065027558,587622568.17863,498636937.5676184,0.1,2.794865801651466e+18,0.7025641025641025,0.0158061897512024,528941377.7577143,84,2571798.939458457,1276542.2308249555,298,99.66555183946488,600756828193.0582,558439887158.5522,1.0757770746817936,84
-23426161.074981995,487677030.8868321,-0.1302673190975689,-1.1944798334568314,488239358.7957727,423796531.88568085,0.1,1.1488440840110796e+18,0.6857142857142856,0.0273550602216096,204679086.52544004,87,2290426.018169298,2027917.7808927516,297,99.33110367892976,232247353607.08087,990092935758.1564,0.234571266210721,87
236704770.585129,414588992.94501776,-1.313851221981636,0.5778441514374548,477402536.1148834,302385967.6126982,0.1,6.908118020826353e+17,0.6714285714285714,0.0304910677972992,383633431.6341601,89,1403807.5452822146,1033398.4368884442,298,99.66555183946488,120892453029.14671,252355592604.4911,0.4790559693226915,89
49808413.60674667,565214154.9943856,-0.2313639780040743,-1.1098060291645564,567404546.2208054,499010871.5899403,0.1,2.231497068137102e+18,0.6595238095238095,0.0185958325616825,320957761.5197333,90,1839827.337091045,975657.1712075998,298,99.66555183946488,209610387657.78412,731000867929.781,0.2867443759012322,90
-76476572.58817068,547229556.7567558,0.160375537384315,-0.8223845810986337,552547603.3275588,444766582.7900359,0.1,1.6814637081289464e+18,0.6476190476190474,0.0349927106111882,171693597.05042663,92,1722065.6785173574,998617.52483201,298,99.66555183946488,182875682738.99133,948112707825.9069,0.1928839063430959,92
-126968337.72468066,466139985.5099316,0.4493793555316603,-1.1324309447192569,483122598.1836989,404923291.81059074,0.1,1.128896151245194e+18,0.6857142857142857,0.0273550602216096,26699364.597793363,88,1229132.762369676,642171.6616727833,298,99.66555183946488,116895363211.72324,318459405482.4169,0.3670651932375645,88
100787255.71988264,392436153.029751,-0.3109350227356987,-0.64200234296184,405171821.7254689,327892772.60815465,0.1,1.301871384405133e+18,0.7153846153846153,0.0248598967046991,377384934.5213285,85,1890604.856948328,908166.671459912,298,99.66555183946488,167410213152.9575,609448529676.9263,0.2746913069782989,85
-85548671.67812665,305834910.54365337,0.2454266769507872,-1.0656060772298106,317574507.37289405,264136987.94842243,0.1,1.276332122128481e+18,0.6923076923076923,0.0395570477449782,15666708.559885709,87,714475.3514941437,345587.16085428745,296,98.99665551839465,390550475389.3782,644494621774.2761,0.6059794173521624,87
-14487995.324285368,446593399.61404,0.2607711691184257,-1.0550701320819087,446828341.2982463,388149244.136483,0.1,2.646491157752047e+18,0.6833333333333332,0.0413079799354701,213507102.77548,85,1748212.8243179114,823561.999480662,298,99.66555183946488,880794313734.1531,534581748857.51294,1.6476325942974148,85
-596833574.9745746,825818864.8271815,1.3848589461651708,1.146893973368856,1018914674.4067364,595145736.8217918,0.1,4.285348590048318e+18,0.7666666666666666,0.0871354841186562,-332245822.7126154,76,2102894.4870606274,2278702.587886432,298,99.66555183946488,1126044282098.619,510026888756.5036,2.207813562230076,76
246998121.922496,543632169.9136215,-0.6742956504985346,-0.3925069815811475,597113061.6543511,439281450.8926685,0.1,2.599865188249875e+18,0.7461538461538461,0.1928368787380837,361801562.5710572,83,914126.252034052,992636.3239362576,297,99.33110367892976,838458413070.7275,259768353293.10867,3.22771578000749,83
-235615556.16863367,449224754.67288977,1.061575963210707,0.1383627656591599,507264793.2979112,346127958.8560671,0.1,2.605456375603604e+18,0.8727272727272729,0.2977417299288879,-172450893.97479165,77,1166321.2232367464,1147130.2532573207,298,99.66555183946488,826730776595.4304,2933350051869.647,0.2818384311372903,77
185938300.80930337,412660791.6106798,-0.8123898899854444,-0.0299379386798013,452616814.3591264,335431116.584354,0.1,1.3774309729283456e+18,0.8566666666666667,0.3409301003627186,294393859.0925455,80,1105680.222766474,1152434.4158413454,298,99.66555183946488,233684807228.89343,1959714870363.7896,0.1192442894437565,80
14196463.528439997,84254008.17044392,-0.6474823165304868,-1.295879491182894,85441661.20517297,77717777.6542768,0.1,8.566596323573598e+16,0.8575757575757575,0.1995403349473251,26078170.120125,71,213815.95819523948,191719.80946496807,297,99.33110367892976,29516037824.67263,58955120933.75145,0.5006526550567192,71
